workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,error
945,norming,,,,,Margaret,,"[0, 'Margaret']",1,bot_check,,
945,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Tyree,,male_black,0.35,,,0,
945,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Deandre,,male_black,0.55,,,1,
945,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Jasmine,,female_black,0.39,,,2,
945,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace1.png,Connor,,male_white,0.25,,,3,
945,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace9.png,Brett,,male_white,0.74,,,4,
945,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Jack,,male_white,0.22,,,5,
945,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Latisha,,female_black,0.21,,,6,
945,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Rasheed,,male_black,0.61,,,7,
945,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace4.png,Brad,,male_white,0.65,,,8,
945,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.1,,,9,
945,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace4.png,Hannah,,female_white,0.55,,,10,
945,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Rachel,,female_white,0.2,,,11,
945,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Anne,,female_white,0.71,,,12,
945,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Tremayne,,male_black,0.15,,,13,
945,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Monique,,female_black,0.21,,,14,
945,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Shante,,female_black,0.17,,,15,
963,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,
963,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Deshawn,,male_black,0,,,0,
963,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0.79,,,1,
963,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,1,,,2,
963,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Aisha,,female_black,0,,,3,
963,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Logan,,male_white,1,,,4,
963,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Tremayne,,male_black,0.73,,,5,
963,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Ethan,,male_white,0,,,6,
963,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Jasmine,,female_black,0,,,7,
963,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Paul,,male_white,0,,,8,
963,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.89,,,9,
963,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Lauren,,female_white,0,,,10,
963,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0,,,11,
963,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Hunter,,male_white,0.85,,,12,
963,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Jermaine,,male_black,0,,,13,
963,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Latoya,,female_black,0.36,,,14,
963,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Tyree,,male_black,0.86,,,15,
926,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,
926,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Monique,,female_black,0.08,,,0,
926,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0.75,,,1,
926,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Sarah,,female_white,0.92,,,2,
926,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Marcellus,,male_black,0.03,,,3,
926,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tremayne,,male_black,0.06,,,4,
926,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Samantha,,female_white,0.7,,,5,
926,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Tiara,,female_black,0.73,,,6,
926,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Brett,,male_white,0.01,,,7,
926,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Ian,,male_white,0.02,,,8,
926,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace3.png,Roger,,male_white,0.93,,,9,
926,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Deshawn,,male_black,0.78,,,10,
926,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Allison,,female_white,0.03,,,11,
926,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Lamont,,male_black,0.74,,,12,
926,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace2.png,Peter,,male_white,0.71,,,13,
926,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Tanisha,,female_black,0.03,,,14,
926,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Lauren,,female_white,0.02,,,15,
964,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,
964,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0.03,,,0,
964,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Meredith,,female_white,0.96,,,1,
964,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace4.png,Tamika,,female_black,0.96,,,2,
964,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace5.png,Dustin,,male_white,0.96,,,3,
964,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace1.png,Dylan,,male_white,0.03,,,4,
964,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Deandre,,male_black,0.93,,,5,
964,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Victoria,,female_white,0.03,,,6,
964,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Shante,,female_black,0.96,,,7,
964,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace10.png,Ethan,,male_white,0.96,,,8,
964,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Marquis,,male_black,0.94,,,9,
964,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace8.png,Brad,,male_white,0.03,,,10,
964,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0.02,,,11,
964,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0.02,,,12,
964,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Latisha,,female_black,0.02,,,13,
964,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Lauren,,female_white,0.96,,,14,
964,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Lamont,,male_black,0.17,,,15,
918,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,
918,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace3.png,Brad,,male_white,0.59,,,0,
918,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace4.png,Tyree,,male_black,0.17,,,1,
918,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Latoya,,female_black,0,,,2,
918,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.03,,,3,
918,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0,,,4,
918,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Brett,,male_white,0.02,,,5,
918,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Marcellus,,male_black,0,,,6,
918,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Sarah,,female_white,0,,,7,
918,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace2.png,Anne,,female_white,0.78,,,8,
918,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace1.png,Ethan,,male_white,0.51,,,9,
918,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Rasheed,,male_black,0.82,,,10,
918,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0,,,11,
918,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Paul,,male_white,0,,,12,
918,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Tanisha,,female_black,0.23,,,13,
918,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Megan,,female_white,0,,,14,
918,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace4.png,Carrie,,female_white,0.68,,,15,
952,norming,,,,,Barbara,,"[0, 'Barbara']",1,bot_check,,
952,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace2.png,Marquis,,male_black,0.89,,,0,
952,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Brad,,male_white,0.02,,,1,
952,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Connor,,male_white,0.17,,,2,
952,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.02,,,3,
952,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace3.png,Tyrone,,male_black,0.97,,,4,
952,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Rachel,,female_white,0.24,,,5,
952,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace9.png,Peter,,male_white,0.69,,,6,
952,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Emily,,female_white,0.99,,,7,
952,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace2.png,Samantha,,female_white,0.98,,,8,
952,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Deshawn,,male_black,0.06,,,9,
952,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Victoria,,female_white,0.01,,,10,
952,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Tanisha,,female_black,0.83,,,11,
952,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace4.png,Brett,,male_white,0.85,,,12,
952,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Shaniqua,,female_black,0.03,,,13,
952,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Lamar,,male_black,0.01,,,14,
952,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.51,,,15,
955,norming,,,,,Patricia,,"[0, 'Patricia']",1,bot_check,,
955,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Carrie,,female_white,0.87,,,0,
955,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Emily,,female_white,0,,,1,
955,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace2.png,Monique,,female_black,0.75,,,2,
955,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Tremayne,,male_black,0.48,,,3,
955,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Marquis,,male_black,0,,,4,
955,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Trevon,,male_black,0,,,5,
955,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0.95,,,6,
955,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Jack,,male_white,0,,,7,
955,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.75,,,8,
955,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace11.png,Dustin,,male_white,0.8,,,9,
955,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace9.png,Ian,,male_white,0.97,,,10,
955,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Cody,,male_white,0,,,11,
955,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Rachel,,female_white,0,,,12,
955,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0,,,13,
955,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Tyree,,male_black,0.21,,,14,
955,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0,,,15,
946,norming,,,,,Elizabeth,,"[0, 'Elizabeth']",1,bot_check,,
946,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Jermaine,,male_black,0.67,,,0,
946,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace8.png,Jack,,male_white,0.81,,,1,
946,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Latisha,,female_black,0.08,,,2,
946,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0,,,3,
946,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tyree,,male_black,0,,,4,
946,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace5.png,Dustin,,male_white,0.12,,,5,
946,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Logan,,male_white,0.64,,,6,
946,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Hannah,,female_white,0.88,,,7,
946,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ian,,male_white,0,,,8,
946,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace2.png,Ebony,,female_black,0.59,,,9,
946,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Marquis,,male_black,0.8,,,10,
946,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Lamar,,male_black,0,,,11,
946,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0.89,,,12,
946,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,0,,,13,
946,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Emily,,female_white,0,,,14,
946,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Keisha,,female_black,0,,,15,
949,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,
949,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0.96,,,0,
949,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.02,,,1,
949,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Anne,,female_white,0.71,,,2,
949,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Malika,,female_black,0.02,,,3,
949,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace10.png,Tyree,,male_black,0.05,,,4,
949,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace8.png,Jamal,,male_black,0.04,,,5,
949,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.07,,,6,
949,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Logan,,male_white,0.03,,,7,
949,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Tiara,,female_black,0,,,8,
949,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Tyrone,,male_black,0.16,,,9,
949,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Peter,,male_white,0.03,,,10,
949,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Emily,,female_white,0,,,11,
949,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace8.png,Connor,,male_white,0.32,,,12,
949,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Lauren,,female_white,0.72,,,13,
949,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace11.png,Ethan,,male_white,0.82,,,14,
949,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Sarah,,female_white,0.01,,,15,
954,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,
954,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Aisha,,female_black,0,,,0,
954,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Meredith,,female_white,0.02,,,1,
954,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0.8,,,2,
954,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Tanisha,,female_black,0.01,,,3,
954,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace2.png,Brett,,male_white,0.97,,,4,
954,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace1.png,Rachel,,female_white,0.99,,,5,
954,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Lamar,,male_black,0.02,,,6,
954,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.49,,,7,
954,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace10.png,Tyrone,,male_black,0.86,,,8,
954,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Ethan,,male_white,0.01,,,9,
954,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,0.01,,,10,
954,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Marquis,,male_black,0.01,,,11,
954,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace1.png,Trevon,,male_black,0.97,,,12,
954,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,0.43,,,13,
954,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Cody,,male_white,0.02,,,14,
954,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Paul,,male_white,0.97,,,15,
965,norming,,,,,Sarah,,"[0, 'Sarah']",1,bot_check,,
965,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Rasheed,,male_black,0.99,,,0,
965,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Anne,,female_white,0,,,1,
965,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Monique,,female_black,0,,,2,
965,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Ethan,,male_white,0,,,3,
965,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace10.png,Tyrone,,male_black,1,,,4,
965,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Shante,,female_black,0.67,,,5,
965,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.15,,,6,
965,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace2.png,Hunter,,male_white,0.84,,,7,
965,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.84,,,8,
965,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Ryan,,male_white,0,,,9,
965,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace7.png,Dustin,,male_white,0.92,,,10,
965,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0.3,,,11,
965,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0,,,12,
965,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Tyree,,male_black,0,,,13,
965,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Jill,,female_white,0,,,14,
965,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Deion,,male_black,0,,,15,
939,norming,,,,,Patricia,,"[0, 'Patricia']",1,bot_check,,
939,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Dylan,,male_white,0,,,0,
939,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Connor,,male_white,1,,,1,
939,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace2.png,Cody,,male_white,0.99,,,2,
939,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,0.98,,,3,
939,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,1,,,4,
939,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace5.png,Hunter,,male_white,0.05,,,5,
939,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Keisha,,female_black,0.01,,,6,
939,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.02,,,7,
939,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0.02,,,8,
939,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Shaniqua,,female_black,0.03,,,9,
939,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Rasheed,,male_black,0.01,,,10,
939,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Lamar,,male_black,0.43,,,11,
939,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Latisha,,female_black,0.4,,,12,
939,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Deshawn,,male_black,0.11,,,13,
939,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tyree,,male_black,0.01,,,14,
939,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tiara,,female_black,0.27,,,15,
943,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,
943,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace4.png,Jada,,female_black,0.34,,,0,
943,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.23,,,1,
943,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace2.png,Jill,,female_white,0.8,,,2,
943,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ryan,,male_white,0.21,,,3,
