workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
927,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0.21,,,1,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Sarah,,female_white,0.68,,,2,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Laurie,,female_white,0,,,3,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace8.png,Ethan,,male_white,0.71,,,4,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Lamont,,male_black,0.01,,,5,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Anne,,female_white,0.02,,,6,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Tyrone,,male_black,0.77,,,7,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace9.png,Hakeem,,male_black,0.43,,,8,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0.01,,,9,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Ian,,male_white,0.01,,,10,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.76,,,11,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace1.png,Aisha,,female_black,0.67,,,12,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace12.png,Roger,,male_white,0.8,,,13,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Dylan,,male_white,0,,,14,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Tyree,,male_black,0.01,,,15,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
944,norming,,,,,Sarah,,"[0, 'Sarah']",1,bot_check,,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Sarah,,female_white,0,,,0,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Malika,,female_black,0.01,,,1,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace1.png,Victoria,,female_white,0.75,,,2,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Marquis,,male_black,0.01,,,3,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace2.png,Shante,,female_black,0.7,,,4,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Tyrone,,male_black,0.12,,,5,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Jasmine,,female_black,0.71,,,6,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Rebecca,,female_white,0.87,,,7,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace6.png,Logan,,male_white,0.94,,,8,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Cody,,male_white,0.02,,,9,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Ryan,,male_white,0,,,10,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Allison,,female_white,0,,,11,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace8.png,Deion,,male_black,0.33,,,12,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0.39,,,13,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace4.png,Roger,,male_white,0.9,,,14,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
944,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Tamika,,female_black,0.01,,,15,0,34,Yes,,4,1,1,Female,English ,no,White,Chrome,Mac,900,1440,3.4031333333333333,
917,norming,,,,,Jennifer,,"[0, 'Jennifer']",1,bot_check,,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Malika,,female_black,0.75,,,0,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Dustin,,male_white,0.88,,,1,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0,,,2,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace4.png,Deion,,male_black,0.38,,,3,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Tremayne,,male_black,0.84,,,4,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Paul,,male_white,0,,,5,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Rebecca,,female_white,0.63,,,6,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Connor,,male_white,0,,,7,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,0,,,8,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Latisha,,female_black,0,,,9,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Tyree,,male_black,0,,,10,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0,,,11,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.84,,,12,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace2.png,Tamika,,female_black,0.73,,,13,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace8.png,Hakeem,,male_black,0,,,14,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
917,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace10.png,Jack,,male_white,0.8,,,15,2,38,Yes,,2,1,whatever,Male,English,No,White,Firefox,Windows,1080,1920,2.7892333333333332,
958,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace2.png,Jasmine,,female_black,0.51,,,0,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Latisha,,female_black,0.78,,,1,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace6.png,Brad,,male_white,0.85,,,2,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Carrie,,female_white,0.02,,,3,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Tremayne,,male_black,0.02,,,4,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Marquis,,male_black,0.01,,,5,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace2.png,Laurie,,female_white,0.96,,,6,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Lamont,,male_black,0.89,,,7,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0.01,,,8,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace3.png,Jack,,male_white,0.95,,,9,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace12.png,Rasheed,,male_black,0.88,,,10,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Connor,,male_white,0.02,,,11,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Latoya,,female_black,0.01,,,12,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace1.png,Rebecca,,female_white,0.95,,,13,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shaniqua,,female_black,0.01,,,14,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
958,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace5.png,Logan,,male_white,0,,,15,1,65,Yes,,3,2,0.50,Male,English,No,White,Chrome,Windows,1080,1920,5.6280166666666664,
961,norming,,,,,Margaret,,"[0, 'Margaret']",1,bot_check,,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Jada,,female_black,0.05,,,0,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Lauren,,female_white,0.25,,,1,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Deandre,,male_black,0.09,,,2,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace8.png,Brett,,male_white,0.76,,,3,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace6.png,Ian,,male_white,0.73,,,4,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Jamal,,male_black,0.07,,,5,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Tanisha,,female_black,0.51,,,6,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Ebony,,female_black,0.49,,,7,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Megan,,female_white,0.04,,,8,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace11.png,Deshawn,,male_black,0.41,,,9,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Ryan,,male_white,0.11,,,10,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace1.png,Allison,,female_white,0.76,,,11,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Connor,,male_white,0,,,12,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0.07,,,13,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.71,,,14,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
961,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Lamar,,male_black,0.06,,,15,0,33,Yes,,3,2,I thought this was reasonable.,Male,English,No,White,Chrome,Windows,768,1366,3.9316,
921,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace9.png,Brett,,male_white,0.73,,,0,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Ethan,,male_white,0.02,,,1,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0.58,,,2,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace5.png,Tyrone,,male_black,0.58,,,3,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Hakeem,,male_black,0.02,,,4,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Monique,,female_black,0.03,,,5,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Latoya,,female_black,0.81,,,6,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Laurie,,female_white,0.85,,,7,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Tanisha,,female_black,0.51,,,8,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Sarah,,female_white,0.01,,,9,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Emily,,female_white,0.94,,,10,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Victoria,,female_white,0.02,,,11,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Jasmine,,female_black,0.02,,,12,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Hunter,,male_white,0.03,,,13,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace4.png,Jack,,male_white,0.98,,,14,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
921,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Rasheed,,male_black,0.01,,,15,0,22,Yes,,2,2,0.50,Male,English,nope!,White,Safari,Mac,1120,1792,2.3547666666666665,
962,norming,,,,,Mary,,"[0, 'Mary']",1,bot_check,,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Shante,,female_black,0.02,,,0,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Trevon,,male_black,0.79,,,1,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Meredith,,female_white,0.01,,,2,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Monique,,female_black,0.98,,,3,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Latoya,,female_black,0.01,,,4,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace5.png,Roger,,male_white,0.98,,,5,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Rasheed,,male_black,0,,,6,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Deion,,male_black,0.45,,,7,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Tyree,,male_black,0,,,8,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
962,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0.98,,,9,6,53,Yes,,3,1,1,Male,english,no,White,Chrome,Windows,768,1366,3.4410666666666665,
